SquareFootage,NumBedrooms,SchoolRating,RenovationQuality,IsLuxury
1180.85,4,7.72,5.75,1
643.83,2,4.82,2.38,0
1617.38,2,8.39,8.22,1
1309.65,3,9.38,9.34,1
696.7,1,4.41,4.17,0
550.0,1,5.54,2.18,0
2240.4,2,8.3,5.76,1
1050.07,4,9.34,8.11,1
1441.51,2,8.38,3.35,0
550.0,1,2.71,1.26,1
730.27,3,6.15,6.29,1
1581.99,4,6.56,7.6,1
1155.29,3,9.44,6.05,1
880.36,5,7.41,6.48,0
1041.4,3,7.51,3.43,1
550.0,2,8.34,7.66,0
1198.59,4,6.66,8.62,1
550.0,2,7.19,4.33,1
2336.12,6,10.0,9.19,1
1339.82,4,7.2,4.5,0
550.0,2,6.07,4.73,0
1676.03,5,8.0,6.73,1
550.0,1,2.99,1.89,0
550.0,3,6.6,4.0,0
1198.32,4,7.0,8.06,1
2111.58,4,8.95,6.47,1
1335.94,2,7.98,5.43,0
1632.39,3,4.87,5.31,1
1417.24,4,9.75,10.0,0
1317.76,4,8.49,7.25,1
1340.86,3,6.55,1.78,1
1176.33,1,6.36,6.06,1
840.53,4,8.3,4.79,0
935.67,3,5.72,2.78,0
1183.2,4,8.94,7.82,1
550.0,4,5.89,1.25,0
1036.05,3,5.18,4.77,1
1495.69,1,8.03,2.81,0
1049.26,4,8.98,4.9,0
969.23,4,8.9,9.35,1
910.77,2,8.37,3.72,0
1010.84,4,7.51,6.85,1
777.23,3,6.17,5.21,1
1256.39,4,7.39,6.11,1
1146.31,2,2.62,0.4,0
1002.7,4,8.65,6.03,1
1144.51,3,8.33,6.5,1
1226.69,4,7.54,2.2,0
571.36,4,6.61,4.19,1
850.91,4,7.29,5.18,1
859.02,3,6.56,4.2,0
952.97,3,8.17,6.38,1
1421.32,3,8.35,5.06,0
1927.22,5,8.45,9.08,1
917.29,2,9.11,6.09,0
917.99,4,3.99,5.25,1
1184.13,2,8.69,4.82,0
1256.23,5,8.51,7.65,1
1112.35,2,5.29,6.64,0
785.53,2,2.59,2.84,0
1498.62,3,8.61,6.96,1
571.99,4,5.56,4.06,1
1532.61,3,5.54,4.91,1
1790.88,2,8.63,4.01,1
550.0,3,5.38,4.94,0
1523.73,3,6.48,7.57,1
1484.35,4,9.74,7.96,1
1647.31,4,7.18,4.19,1
1782.66,3,3.65,1.57,1
550.0,2,6.33,5.13,0
1096.86,4,6.21,3.76,1
561.83,3,5.94,3.06,1
550.0,3,7.02,3.67,0
1164.17,1,5.51,2.55,0
842.83,5,8.0,5.4,1
1454.19,1,8.36,5.34,0
1676.08,2,10.0,6.77,0
1775.61,2,6.92,5.33,1
974.67,4,10.0,3.54,1
896.7,3,6.64,2.97,0
1497.19,4,9.64,6.82,0
1919.08,4,10.0,6.99,1
1647.78,4,9.13,10.0,1
550.0,4,7.15,7.09,0
1380.6,2,6.48,5.56,0
550.0,3,5.55,5.56,0
1501.09,2,7.79,3.23,0
572.97,4,7.53,4.03,0
1216.41,5,8.09,8.01,1
1561.99,4,9.08,5.08,1
769.33,2,5.88,4.68,1
781.98,4,4.5,2.52,1
579.44,2,7.57,3.62,0
1934.49,3,5.76,5.81,1
588.48,2,4.33,3.46,0
1811.78,4,8.05,5.88,0
1473.2,3,9.0,8.31,0
1530.98,5,10.0,7.23,1
683.26,2,5.04,2.1,0
550.0,4,10.0,7.67,0
1396.24,4,8.87,6.14,1
2054.95,3,8.08,10.0,1
550.0,3,8.26,3.19,0
981.69,2,8.66,8.24,1
550.0,2,6.73,2.47,0
984.1,2,3.84,1.73,0
644.91,1,5.38,0.25,0
550.0,3,3.84,0.49,0
2166.0,3,10.0,7.71,0
550.0,2,3.21,1.35,1
550.0,3,4.62,4.13,1
550.0,3,5.46,8.16,1
1350.74,1,7.18,5.35,1
829.94,2,4.65,4.5,0
794.9,3,7.61,7.67,0
1475.33,2,5.72,6.3,0
911.67,4,9.69,5.8,1
586.83,3,4.83,5.44,0
613.71,5,10.0,4.85,0
736.19,3,7.38,7.19,1
1507.02,5,9.6,5.54,1
1459.79,2,4.51,4.07,1
949.38,4,10.0,2.42,1
910.32,2,6.76,7.56,1
550.0,1,3.42,2.65,0
843.63,3,6.61,4.78,0
550.0,3,8.59,3.77,1
550.0,3,7.38,2.58,0
1412.1,3,6.25,7.36,1
1644.05,2,5.94,4.63,1
1082.47,5,9.57,8.78,1
1863.33,3,8.62,7.63,1
1092.04,2,8.84,5.72,0
1754.53,4,7.6,6.92,1
550.0,4,6.3,2.23,0
2186.44,2,7.3,8.59,1
800.24,4,9.85,5.41,1
968.74,2,5.84,4.86,0
1428.71,3,10.0,7.73,0
550.0,3,7.03,3.8,0
1639.0,5,10.0,10.0,1
637.7,3,5.28,4.29,1
1313.22,3,8.23,6.27,0
550.0,3,4.66,2.08,0
822.89,2,4.91,6.2,1
1663.91,3,6.49,6.39,0
786.88,3,7.34,6.76,0
709.95,2,4.64,2.35,0
1359.73,3,7.61,2.84,0
761.64,3,9.36,8.6,1
550.32,1,3.44,2.29,0
718.38,3,8.99,3.81,0
1732.87,3,8.36,5.06,1
870.7,4,8.67,8.8,1
1438.33,4,8.88,7.02,1
943.11,2,7.46,3.25,0
550.0,3,6.71,4.96,0
550.0,4,6.29,6.02,1
2027.42,3,8.42,6.99,1
1711.71,3,7.91,3.78,1
691.05,5,7.33,4.76,1
2041.61,3,10.0,8.78,1
1688.66,3,9.18,6.93,1
1821.0,3,7.06,5.32,0
550.0,1,3.52,5.12,0
550.0,3,6.48,3.36,0
1175.26,3,7.85,5.4,1
1447.99,3,8.97,4.09,0
1705.01,2,4.34,6.16,1
1302.08,3,8.26,7.86,1
1199.21,2,6.68,6.35,1
1092.14,4,7.1,6.07,1
748.56,4,8.99,4.81,0
1196.63,3,7.43,5.85,0
550.0,2,5.31,2.23,0
550.0,2,8.14,2.56,0
550.0,2,4.64,3.47,0
1063.04,3,8.12,6.64,1
1253.92,2,5.94,4.75,0
657.08,4,5.75,3.69,0
550.0,3,7.18,3.03,0
858.81,3,6.39,5.52,0
731.56,3,7.02,2.57,1
550.0,1,5.14,3.71,1
648.96,4,5.83,2.09,0
1420.97,3,9.17,9.72,1
1281.0,2,5.64,3.05,0
945.11,2,6.7,3.91,0
550.0,4,4.21,1.69,0
1590.37,2,6.56,4.95,1
1197.67,4,7.26,6.51,0
1276.99,4,8.13,5.37,0
550.0,3,6.15,6.03,0
782.67,4,6.26,6.13,0
1161.71,3,10.0,8.0,0
1032.34,3,7.07,4.37,1
632.37,3,6.82,3.03,0
960.37,3,6.39,3.84,1
1063.24,3,6.52,4.72,0
1524.55,3,5.15,6.16,0
933.75,4,10.0,7.11,1
550.0,3,5.38,2.87,0
748.96,3,5.72,6.02,0
1284.04,3,7.92,4.18,1
1199.76,3,7.89,3.54,1
826.67,4,8.7,6.16,1
683.28,4,7.74,5.55,1
690.56,1,5.88,4.89,0
982.14,5,9.53,6.22,1
1205.34,5,10.0,9.8,1
817.57,3,5.69,2.34,0
909.16,4,7.21,3.81,0
1314.28,4,8.02,5.26,0
1628.72,4,7.86,8.58,1
550.0,2,3.42,3.94,0
564.94,4,6.3,5.98,1
1437.31,1,5.16,3.0,0
785.06,1,5.64,4.97,1
1289.46,4,8.56,5.52,1
1496.13,4,5.82,6.72,0
1682.22,4,7.87,5.98,1
550.0,1,2.13,3.44,0
1915.77,4,8.57,7.71,1
781.61,3,7.52,4.78,0
1115.69,3,7.53,6.97,1
837.79,2,3.91,5.06,1
1274.02,3,9.47,6.97,1
1158.05,5,8.49,6.91,1
1318.48,2,7.79,6.22,1
2241.44,2,7.01,3.6,1
2369.85,3,9.32,7.84,1
1035.83,1,5.19,1.29,0
2168.2,3,9.73,5.67,1
718.96,3,4.99,5.52,1
844.95,3,7.09,2.59,1
964.89,1,5.97,6.21,0
1196.5,2,4.3,5.61,0
790.32,3,9.1,5.1,1
837.14,2,5.26,2.75,0
972.44,3,7.29,4.36,0
844.84,3,8.7,3.67,0
550.0,4,8.78,5.16,1
740.01,3,5.54,3.39,0
581.4,3,10.0,4.62,0
1181.53,2,5.17,5.31,1
1261.69,3,8.3,6.5,1
1924.04,4,8.44,6.17,1
1155.16,4,4.35,4.26,1
1119.46,2,7.05,6.65,0
759.92,4,6.78,5.45,0
663.24,2,6.43,5.29,1
763.08,4,8.4,4.96,1
820.47,2,8.95,7.84,0
550.0,2,4.88,3.95,0
1331.18,3,8.4,5.99,1
550.0,2,7.06,4.48,0
783.91,4,6.85,6.53,1
550.0,4,8.73,4.0,0
628.32,4,8.35,3.09,0
1535.8,3,9.36,7.77,1
1634.15,2,7.3,6.64,1
1275.98,3,6.95,5.72,1
1025.74,2,6.36,7.03,1
1763.24,3,8.11,7.48,0
845.78,2,7.55,4.71,0
550.0,4,9.38,7.64,1
1286.47,2,5.03,5.31,0
1241.82,3,6.07,7.54,1
897.55,3,6.1,4.87,0
1274.67,3,6.74,2.2,1
834.38,3,7.19,7.24,0
608.48,3,3.78,3.21,1
605.16,2,4.91,3.82,1
1033.18,3,6.28,5.26,0
2263.12,4,9.91,7.79,1
1008.63,3,1.37,2.93,1
550.0,4,6.29,4.46,0
1300.3,4,5.12,6.66,1
1212.0,2,6.52,4.54,1
872.51,1,5.26,2.15,0
964.97,3,7.31,5.1,1
1841.53,3,8.77,7.17,1
1032.15,3,2.31,6.06,1
1573.38,2,3.92,5.33,0
1498.46,5,9.52,6.29,1
1414.69,2,4.18,4.79,1
974.94,1,6.27,3.28,0
1213.2,3,10.0,6.99,1
1231.59,4,10.0,5.37,1
1323.84,1,7.17,6.12,1
1243.58,3,4.79,3.11,0
1194.06,3,9.66,5.83,0
931.48,2,6.56,5.83,0
550.0,2,4.54,2.96,0
550.0,2,5.59,3.8,0
1286.07,2,6.27,6.26,0
710.29,4,7.92,3.97,0
1774.66,3,7.65,4.79,0
1029.16,3,8.87,8.43,1
1418.88,2,5.06,4.7,0
832.15,2,5.04,3.88,0
1251.57,2,9.35,5.19,0
700.48,3,6.91,4.29,0
754.7,1,7.34,4.36,0
919.65,3,9.71,10.0,1
620.25,3,8.27,3.53,0
1212.22,4,6.54,5.54,1
1412.23,2,8.64,2.78,0
550.0,4,7.79,6.19,1
938.02,3,7.07,4.66,1
1361.81,3,8.0,6.16,1
550.0,1,6.05,2.36,0
990.49,4,4.67,4.57,1
550.0,1,6.84,3.19,0
1313.81,3,5.35,4.63,1
738.56,3,6.36,5.69,1
1502.69,3,7.19,3.68,0
1148.42,2,2.47,4.42,0
1391.17,4,5.87,4.56,1
1108.17,3,3.75,4.72,0
638.87,2,6.47,3.63,0
1215.43,5,8.95,5.25,1
1663.86,3,6.17,5.2,1
695.98,4,9.4,4.23,0
609.97,3,8.2,5.92,1
1075.51,3,8.54,4.78,0
932.66,2,5.49,4.02,0
666.15,2,4.97,3.22,0
1016.49,3,8.6,6.99,1
550.0,4,5.5,1.75,0
871.97,3,8.03,3.95,0
1030.28,4,7.91,4.38,1
1601.72,1,8.22,8.47,1
922.04,4,9.72,5.83,1
1406.46,3,5.56,3.69,1
1618.08,2,7.1,3.83,0
932.72,3,6.72,4.13,0
1057.01,3,8.06,4.45,0
1817.51,2,6.96,3.42,0
1431.8,4,7.24,5.21,0
666.18,2,6.67,5.4,0
550.0,1,3.37,2.32,1
901.6,3,8.26,6.1,0
565.46,5,8.15,7.78,1
550.0,1,1.45,0.09,1
1823.78,3,6.2,4.8,1
1199.97,3,8.49,4.77,1
550.0,4,6.68,6.21,0
1018.92,1,3.63,3.53,0
571.47,4,7.64,3.06,1
1201.96,2,6.12,2.27,0
917.3,3,5.71,4.4,0
1245.47,1,5.19,3.13,0
821.75,3,5.74,3.22,1
1312.76,3,8.1,6.54,1
550.0,2,4.55,2.3,0
1188.36,4,8.36,9.29,1
1001.9,4,6.72,6.41,1
550.0,2,7.36,6.68,0
675.68,2,5.07,3.42,0
606.65,3,6.52,5.61,0
923.99,3,7.71,5.26,1
1084.91,2,6.69,7.41,0
877.75,2,9.49,5.23,0
1494.74,3,6.85,3.34,1
1176.46,4,8.32,5.79,1
578.1,4,5.33,3.71,1
550.0,6,7.5,4.14,0
616.33,3,4.76,4.84,0
727.07,2,7.39,7.51,0
807.19,2,4.73,3.36,0
550.0,1,1.98,1.03,1
1682.91,4,9.46,3.61,1
1248.3,3,7.29,4.53,0
1053.33,2,7.5,5.68,1
1554.72,5,7.68,4.88,1
1140.2,3,5.78,2.72,1
1648.24,3,8.19,9.51,0
768.03,3,6.09,3.18,1
699.19,2,5.25,2.17,1
550.0,4,5.99,4.14,0
550.0,3,6.97,1.27,0
1045.55,2,10.0,9.33,0
1464.01,5,8.56,4.62,1
786.27,3,7.39,3.12,1
938.87,4,9.37,3.13,1
1427.72,4,6.79,2.59,1
550.0,2,3.72,2.33,0
550.0,3,9.06,3.7,0
1528.82,3,9.83,7.05,1
1293.66,3,8.15,6.92,1
550.0,3,3.4,2.51,0
791.11,3,5.55,3.5,1
1377.31,3,6.94,6.04,0
936.56,2,7.1,4.93,0
1408.2,3,7.67,6.53,0
651.19,3,6.42,3.11,0
550.0,3,7.89,4.09,0
689.64,3,6.28,4.95,1
1946.47,2,6.08,7.14,1
769.22,3,3.95,2.5,1
1163.6,4,6.68,4.81,1
1026.36,5,8.81,4.98,1
1666.59,1,9.47,7.52,1
1001.84,2,9.21,6.34,1
968.6,3,7.04,5.93,0
2237.66,3,7.58,3.36,1
1725.08,4,8.0,8.59,1
1088.99,3,6.85,3.76,1
907.68,3,7.47,4.97,0
2336.49,4,9.97,8.52,1
560.6,4,9.63,6.69,0
1452.7,3,9.49,7.83,0
835.7,3,2.03,0.97,1
1230.2,4,8.39,3.4,1
1066.78,5,10.0,6.3,1
1273.03,5,10.0,8.56,1
1594.72,4,10.0,9.5,1
808.49,4,7.89,6.43,1
1140.21,4,6.94,4.73,1
1713.06,3,8.47,8.67,1
1152.85,3,4.81,5.47,1
1004.05,2,6.11,4.07,0
1476.04,4,10.0,4.1,0
1485.13,3,6.04,3.02,0
550.0,2,6.4,1.05,0
1486.33,2,8.75,8.73,1
1672.39,2,5.58,5.15,0
1038.76,3,4.68,2.66,1
901.77,3,9.15,8.27,1
1533.97,4,9.64,6.26,1
1421.05,4,10.0,8.03,1
550.0,2,4.89,4.43,0
1546.52,3,9.04,6.25,1
1023.07,4,8.3,6.2,1
1489.29,3,7.43,7.17,1
550.0,3,7.24,4.86,0
821.78,3,4.2,4.34,0
1539.94,3,7.41,6.83,1
1883.99,2,4.07,3.32,1
1351.97,2,8.45,5.21,0
671.5,3,10.0,4.44,0
976.42,4,6.27,6.01,1
1156.86,4,10.0,7.11,1
1588.03,3,10.0,6.64,1
550.0,3,5.57,1.34,0
671.38,5,7.48,6.29,1
864.82,3,3.34,3.64,1
1781.54,3,7.54,7.56,1
2117.97,3,6.31,5.13,1
765.43,5,6.2,5.35,1
1123.61,4,7.9,4.88,1
550.0,3,9.2,4.26,0
1626.18,2,10.0,6.96,0
981.82,3,5.5,7.12,1
1573.4,1,1.31,0.9,0
774.77,4,9.86,6.33,1
1726.12,2,5.82,5.31,1
1306.61,5,7.6,8.35,1
1226.32,5,8.47,4.36,0
1487.6,2,6.97,7.9,1
1003.46,4,7.22,5.03,1
550.0,4,5.47,4.58,1
1191.34,4,7.23,3.81,1
1049.18,4,8.48,6.57,1
550.0,3,5.26,1.31,0
1486.85,3,6.05,6.28,1
596.69,2,5.54,1.77,0
573.32,3,7.83,0.78,0
2721.32,4,7.82,7.45,1
1134.03,3,9.53,6.34,1
1620.01,4,9.78,7.77,1
598.47,2,4.03,0.79,0
757.36,3,8.47,6.28,0
1051.64,2,10.0,8.93,0
799.39,2,6.8,6.96,1
1266.03,4,8.24,5.25,1
777.56,2,5.5,3.48,1
550.0,3,5.07,5.45,0
879.97,1,0.29,0.22,0
2084.71,2,9.27,9.76,1
675.02,4,10.0,5.87,1
955.53,4,8.2,4.91,1
550.0,3,6.04,4.74,0
1646.56,4,9.64,9.32,1
1108.96,4,2.98,2.56,0
897.24,3,6.03,5.74,1
1655.56,3,6.14,5.43,1
550.0,1,3.47,0.53,1
550.0,2,4.48,1.57,0
1040.56,3,10.0,8.66,1
1065.38,1,6.05,5.92,0
1329.87,2,5.59,6.29,0
585.81,2,5.41,2.81,0
875.41,4,5.72,1.62,0
1058.63,4,8.59,5.49,1
1871.75,4,10.0,9.89,1
550.0,2,7.29,1.34,0
823.48,2,8.54,2.11,0
1524.6,3,9.65,7.69,1
1810.08,4,9.82,10.0,1
1865.64,5,9.34,6.88,1
1096.85,3,3.4,2.14,0
1165.21,3,8.38,7.27,1
1288.28,4,10.0,7.98,1
1515.29,1,5.91,6.27,0
693.41,4,6.27,5.63,1
550.0,4,5.29,3.88,0
1337.43,4,7.86,7.82,1
990.36,3,4.77,3.69,1
792.14,4,6.95,7.09,1
1220.09,3,8.58,7.82,1
836.62,3,8.32,3.99,0
1207.93,4,7.59,4.44,1
1479.88,4,8.7,7.4,1
1226.31,4,8.19,4.77,1
1415.72,5,9.38,7.6,1
891.4,2,5.65,4.4,0
1508.17,2,7.4,8.17,0
662.93,3,8.04,6.81,1
620.84,3,5.13,4.53,0
1423.6,3,10.0,7.67,1
1336.19,4,7.71,3.45,0
550.0,4,5.96,3.17,0
1300.36,4,10.0,5.43,1
550.0,2,5.38,6.54,0
701.95,3,6.02,4.15,0
643.21,1,5.83,4.58,1
550.0,4,6.42,6.13,0
550.0,3,4.1,2.75,0
1565.15,4,9.61,7.24,1
2046.61,2,9.48,3.89,1
1559.56,3,8.21,7.33,1
583.03,1,2.56,1.08,0
839.86,3,7.8,4.86,0
550.0,2,3.36,3.95,0
1573.25,2,8.77,6.74,0
1791.87,3,8.51,8.99,1
717.52,3,0.26,1.9,0
755.67,2,6.48,3.11,0
550.0,4,7.36,3.18,0
550.0,3,8.63,8.44,0
873.68,3,9.36,3.91,1
550.0,3,5.34,3.78,0
1220.52,2,5.63,4.08,0
634.09,3,7.09,4.62,0
711.62,5,10.0,4.27,1
550.0,3,7.84,2.68,0
871.09,2,8.26,4.88,0
1257.82,3,4.91,2.14,1
998.15,3,6.1,5.91,0
817.54,4,7.39,10.0,0
915.61,3,9.0,1.96,1
1512.19,2,8.83,6.23,1
1722.1,1,5.8,6.38,1
926.57,4,5.13,5.81,1
1681.2,3,9.04,5.12,1
550.0,3,6.85,6.21,0
550.0,4,9.5,2.54,0
550.0,4,10.0,8.64,0
590.02,3,6.14,3.41,0
978.99,4,9.79,8.3,1
1254.08,3,7.25,5.49,0
1239.22,4,7.22,6.45,0
550.0,4,4.71,2.58,1
1666.43,4,4.87,7.22,1
1464.41,3,5.39,3.83,1
1445.76,3,8.61,6.0,1
550.0,4,5.9,2.16,0
618.1,3,6.4,6.15,0
1746.58,2,5.1,8.01,1
1002.49,2,8.31,3.28,0
1271.07,4,10.0,5.37,1
550.0,3,5.54,5.51,0
781.76,5,9.09,6.67,1
1382.16,3,6.48,5.77,0
1713.51,3,8.88,7.36,1
1293.75,2,6.32,5.62,1
1359.74,4,10.0,4.76,1
550.0,4,8.65,3.54,0
945.51,4,9.8,6.9,0
550.0,3,4.02,0.35,1
1028.21,2,7.45,2.3,0
1625.02,5,5.56,1.16,0
1633.79,3,7.84,7.66,1
1183.37,3,8.32,4.74,1
693.49,3,3.57,4.09,0
1984.35,4,6.17,4.08,1
1167.24,3,3.91,1.76,0
768.35,3,6.97,3.1,0
827.88,2,2.5,2.74,1
1526.32,3,8.62,6.46,0
862.47,4,5.03,8.02,1
1551.69,4,8.25,7.01,0
1255.64,2,4.5,2.86,1
550.0,2,5.05,6.62,0
2137.72,3,8.32,5.42,1
1010.8,2,5.97,5.6,0
550.0,1,1.57,0.23,1
550.0,4,7.53,4.81,0
550.0,4,5.99,5.78,0
1647.17,2,6.23,6.23,1
550.0,2,2.74,3.61,1
1296.86,5,8.64,6.62,1
550.0,3,6.55,5.23,1
907.75,2,5.24,4.46,1
914.76,1,4.64,5.22,0
1410.59,4,7.66,5.4,1
1059.29,2,4.16,4.35,1
1048.34,4,4.3,4.79,1
943.64,2,7.3,3.34,0
1069.5,5,7.17,7.36,1
550.0,1,3.36,2.2,0
803.03,4,7.11,4.16,0
554.35,3,6.56,4.28,0
1608.13,4,5.65,5.52,0
1508.89,3,7.67,5.21,1
600.25,4,6.48,6.01,0
815.38,2,4.32,3.6,0
1501.57,3,8.37,8.56,1
712.07,1,2.81,0.81,0
587.12,2,3.83,3.24,0
857.66,4,8.16,3.71,1
975.14,2,4.21,4.9,0
550.0,3,3.98,1.99,0
958.81,2,6.28,3.58,0
1645.3,4,6.51,8.29,1
585.68,4,8.69,6.84,1
945.36,3,5.07,4.05,0
994.02,4,9.77,7.88,1
1299.01,3,6.35,2.41,0
798.61,2,7.89,3.92,0
1343.09,4,7.46,4.41,1
599.91,1,6.74,6.25,0
1060.93,3,8.57,5.87,0
846.02,3,4.31,5.48,0
1332.33,2,5.14,3.27,0
550.0,2,3.34,3.57,1
807.17,2,2.45,1.8,1
733.29,2,7.93,4.78,0
1773.43,3,7.86,5.54,0
550.0,5,6.2,4.18,1
1073.17,2,7.11,4.82,0
550.0,2,3.48,2.4,0
1068.3,3,4.16,5.96,0
550.0,3,5.14,6.49,0
1319.52,4,5.33,5.6,1
813.05,2,4.04,3.8,0
1420.14,3,8.32,5.33,1
692.3,3,6.69,5.84,0
647.66,2,8.68,4.44,0
1382.66,2,6.78,6.7,1
1193.45,3,6.3,4.25,1
692.78,3,10.0,7.45,0
723.38,3,4.16,4.53,0
879.16,4,8.25,6.62,1
1814.94,4,7.17,3.99,0
1114.74,3,5.03,4.89,1
1247.13,2,6.4,5.83,0
715.39,5,6.74,9.79,1
1226.9,4,8.88,7.27,0
1755.48,3,6.6,4.68,0
550.0,5,10.0,5.64,1
665.08,3,7.08,4.08,1
1837.46,4,6.98,3.92,1
810.55,3,4.68,2.73,0
721.86,2,8.58,7.8,0
781.49,3,6.09,5.16,0
1495.88,2,5.19,3.56,0
1872.27,5,9.95,7.82,1
1566.17,4,6.14,4.14,1
1788.56,3,8.81,7.08,1
1191.88,3,2.44,2.21,0
550.0,3,4.0,1.62,0
767.45,2,4.54,3.55,0
870.2,3,6.23,6.87,1
1362.44,3,7.43,8.11,1
550.0,2,1.86,2.41,1
550.0,4,6.05,2.75,0
1408.21,2,2.49,3.39,0
1259.78,4,8.25,6.01,1
1074.5,3,8.75,6.32,1
829.1,3,5.6,5.79,1
805.92,5,7.63,7.07,1
550.0,3,6.29,4.34,0
1297.08,5,7.99,4.74,1
550.0,4,5.31,1.28,1
550.0,3,6.07,0.05,1
1541.15,1,4.48,4.85,0
1092.77,3,5.26,5.65,0
550.0,2,5.04,0.84,0
550.0,5,7.85,5.5,1
858.42,3,5.66,5.87,0
1575.75,4,8.22,5.66,1
1359.56,3,8.37,5.91,1
1438.94,4,9.5,5.88,1
1312.94,4,9.42,6.7,1
1129.85,4,8.21,5.55,0
996.4,2,4.75,2.25,0
862.05,4,8.65,3.04,1
1523.17,4,7.65,5.91,1
1191.96,2,6.55,5.03,1
1339.23,3,6.0,6.43,0
1729.98,2,9.04,5.58,0
984.01,2,8.52,3.14,0
550.0,3,7.82,6.34,0
781.01,4,6.16,4.69,1
833.65,4,7.22,6.58,1
602.62,3,6.38,7.35,0
2405.15,3,9.41,5.8,1
550.0,3,8.9,5.3,0
550.0,3,5.82,4.55,0
1102.88,4,10.0,8.05,0
773.75,5,9.16,4.57,1
1030.27,3,5.96,3.43,1
960.93,2,4.95,1.64,0
943.89,3,8.58,6.84,0
708.17,4,8.15,2.97,1
1601.53,4,6.64,3.68,1
1297.26,5,6.38,4.1,1
550.0,2,7.55,1.9,0
652.25,3,6.67,4.05,0
736.99,3,3.09,3.99,0
860.91,3,8.3,4.78,1
1619.76,3,9.56,6.17,0
797.88,2,5.29,3.48,1
1754.22,5,7.66,7.55,1
550.0,3,4.99,2.47,0
591.37,5,5.53,4.65,1
1068.13,2,7.71,8.09,0
550.0,3,6.45,2.79,0
812.78,4,8.53,5.86,1
1029.81,2,5.0,5.09,0
821.19,4,7.45,4.8,1
1235.16,1,5.7,7.34,0
550.0,1,5.42,0.69,1
690.05,3,5.59,4.28,0
1473.19,1,8.36,5.07,0
1078.94,3,8.11,5.06,1
1293.6,2,4.5,4.16,1
661.11,4,8.26,4.09,1
1189.42,3,6.74,7.45,1
695.32,2,5.31,1.5,0
550.0,4,8.05,5.33,1
945.15,1,7.25,7.77,0
550.0,4,4.41,1.98,1
678.96,3,5.97,3.83,0
1066.25,4,7.61,4.03,0
1099.39,2,5.49,6.21,0
550.0,3,7.47,4.02,0
605.52,5,7.77,2.47,0
1315.31,2,7.02,5.84,1
1067.87,3,7.27,4.0,1
976.06,2,6.02,3.32,0
585.01,2,8.87,5.3,0
1680.2,4,9.18,7.52,1
1214.95,2,5.85,3.33,1
829.16,4,9.46,6.53,1
885.44,4,9.44,6.59,1
1441.96,4,7.19,7.28,0
2003.66,2,6.51,7.0,1
550.0,2,4.24,4.3,0
1219.26,5,6.47,5.47,1
1313.78,3,3.37,5.26,1
714.11,3,4.41,1.6,0
1047.06,3,6.44,4.85,1
550.0,3,4.25,3.39,0
1507.66,4,8.58,7.09,1
859.96,3,9.7,5.36,0
1252.06,2,10.0,7.3,0
550.0,3,3.95,6.2,0
733.8,3,7.85,4.46,0
550.0,4,5.28,2.77,1
939.78,4,6.71,2.82,1
550.0,4,7.29,6.64,0
728.28,2,6.87,1.93,0
550.0,4,8.36,6.57,0
1169.3,5,5.73,3.63,1
2189.13,4,9.35,4.56,0
1297.12,4,8.32,4.76,0
550.0,2,2.59,2.84,0
736.63,3,3.99,3.09,0
1164.5,3,8.92,5.42,1
1536.79,1,6.01,3.97,0
1564.04,3,5.51,7.4,1
550.0,2,4.6,4.56,1
550.0,2,5.89,4.01,0
1178.45,3,8.92,5.97,1
1286.1,2,5.48,1.75,0
980.67,4,9.82,4.68,1
746.8,2,7.24,3.85,0
1264.62,4,8.97,3.73,1
795.54,4,9.54,6.24,1
959.84,3,7.68,8.31,0
2073.56,4,5.39,4.41,1
1420.92,4,6.23,2.3,1
638.38,4,10.0,8.61,1
555.11,4,4.71,2.99,1
586.27,4,8.54,5.77,0
550.0,4,7.04,3.83,0
1456.98,2,8.76,1.04,1
1114.3,4,4.7,3.24,1
659.36,4,8.02,5.19,1
1348.39,4,4.04,3.26,1
764.78,2,5.93,4.21,0
550.0,4,8.08,6.23,1
550.0,5,7.25,4.83,1
550.0,3,8.58,6.63,0
1500.9,5,6.25,8.24,1
1059.87,2,4.71,4.31,0
844.2,3,4.99,4.28,1
839.48,4,5.5,4.72,1
617.43,1,1.6,1.75,0
762.24,3,7.78,6.18,0
783.16,3,6.53,5.63,1
1336.16,3,5.98,5.68,1
550.0,4,7.0,2.9,1
1207.99,4,9.03,6.22,1
651.05,4,7.32,3.13,0
602.01,3,3.39,2.07,0
550.0,2,0.23,2.41,0
1118.55,4,9.44,5.86,1
1173.33,2,5.7,3.85,0
1664.88,4,10.0,6.62,1
1027.55,1,2.7,0.85,0
853.13,1,4.82,1.74,0
550.0,3,2.67,2.16,0
686.31,4,8.82,4.21,0
851.29,5,8.8,6.9,0
1261.43,1,7.24,5.48,0
1163.29,3,8.6,7.94,0
550.0,1,2.88,1.2,0
550.0,3,5.85,2.57,0
732.84,2,6.59,4.32,0
1282.32,4,7.64,6.27,1
550.0,5,7.71,5.27,0
904.54,1,7.75,3.95,1
550.0,3,5.99,4.94,0
883.97,2,7.23,2.27,0
1821.56,3,8.53,7.4,0
566.62,4,5.62,4.93,0
550.0,2,7.78,3.79,0
957.99,4,9.41,7.58,1
550.0,3,4.36,3.47,0
1724.17,3,6.39,8.6,1
1672.6,3,9.14,7.37,1
